,Adipocytes_Adipocytes,Adipocytes_Endothelial cells,Adipocytes_HSCs,Adipocytes_Immune cells,Adipocytes_MPO+,Adipocytes_Osteoblast lineage,Adipocytes_Osteoclasts,Adipocytes_Osteocyte,Adipocytes_Plasma Cells/MM cells,Adipocytes_Unknown,Endothelial cells_Adipocytes,Endothelial cells_Endothelial cells,Endothelial cells_HSCs,Endothelial cells_Immune cells,Endothelial cells_MPO+,Endothelial cells_Osteoblast lineage,Endothelial cells_Osteoclasts,Endothelial cells_Osteocyte,Endothelial cells_Plasma Cells/MM cells,Endothelial cells_Unknown,HSCs_Adipocytes,HSCs_Endothelial cells,HSCs_HSCs,HSCs_Immune cells,HSCs_MPO+,HSCs_Osteoblast lineage,HSCs_Osteoclasts,HSCs_Osteocyte,HSCs_Plasma Cells/MM cells,HSCs_Unknown,Immune cells_Adipocytes,Immune cells_Endothelial cells,Immune cells_HSCs,Immune cells_Immune cells,Immune cells_MPO+,Immune cells_Osteoblast lineage,Immune cells_Osteoclasts,Immune cells_Osteocyte,Immune cells_Plasma Cells/MM cells,Immune cells_Unknown,MPO+_Adipocytes,MPO+_Endothelial cells,MPO+_HSCs,MPO+_Immune cells,MPO+_MPO+,MPO+_Osteoblast lineage,MPO+_Osteoclasts,MPO+_Osteocyte,MPO+_Plasma Cells/MM cells,MPO+_Unknown,Osteoblast lineage_Adipocytes,Osteoblast lineage_Endothelial cells,Osteoblast lineage_HSCs,Osteoblast lineage_Immune cells,Osteoblast lineage_MPO+,Osteoblast lineage_Osteoblast lineage,Osteoblast lineage_Osteoclasts,Osteoblast lineage_Osteocyte,Osteoblast lineage_Plasma Cells/MM cells,Osteoblast lineage_Unknown,Osteoclasts_Adipocytes,Osteoclasts_Endothelial cells,Osteoclasts_HSCs,Osteoclasts_Immune cells,Osteoclasts_MPO+,Osteoclasts_Osteoblast lineage,Osteoclasts_Osteoclasts,Osteoclasts_Osteocyte,Osteoclasts_Plasma Cells/MM cells,Osteoclasts_Unknown,Osteocyte_Adipocytes,Osteocyte_Endothelial cells,Osteocyte_HSCs,Osteocyte_Immune cells,Osteocyte_MPO+,Osteocyte_Osteoblast lineage,Osteocyte_Osteoclasts,Osteocyte_Osteocyte,Osteocyte_Plasma Cells/MM cells,Osteocyte_Unknown,Plasma Cells/MM cells_Adipocytes,Plasma Cells/MM cells_Endothelial cells,Plasma Cells/MM cells_HSCs,Plasma Cells/MM cells_Immune cells,Plasma Cells/MM cells_MPO+,Plasma Cells/MM cells_Osteoblast lineage,Plasma Cells/MM cells_Osteoclasts,Plasma Cells/MM cells_Osteocyte,Plasma Cells/MM cells_Plasma Cells/MM cells,Plasma Cells/MM cells_Unknown,Unknown_Adipocytes,Unknown_Endothelial cells,Unknown_HSCs,Unknown_Immune cells,Unknown_MPO+,Unknown_Osteoblast lineage,Unknown_Osteoclasts,Unknown_Osteocyte,Unknown_Plasma Cells/MM cells,Unknown_Unknown
TS-373_IMC24_B_009.csv,0.15070117771303138,0.009502954001441837,-0.012112785950130678,-0.0982944559813127,0.0075338644160685446,0.00024370608286053598,,0.019368941789471537,0.025331807736006927,0.07817611087948065,0.020830130725483943,0.0646742549317924,0.01667117826541893,-0.029150207387375636,0.025371373145043216,0.008361734281319304,,-0.004496990730291874,0.06228413806854136,0.018214161121708636,0.028757672340128167,0.05062953591169062,0.05114611311873214,0.02512259024066065,0.01661993687317692,-0.03157124685738572,,-0.0061056043987398525,0.032989228283104466,0.00445919688892682,0.16317563843460922,0.05916033206184865,0.09379600009273507,0.5979097941887005,0.14532369206342474,-0.008542553510257405,,-0.0011221528923305631,0.06129297818374523,0.05242561329383591,0.08692735780569238,0.018465169607119865,0.0606598473256059,-0.019336752979211336,0.18899543042260444,-0.0034786322073724206,,0.011401952547542624,0.04998353861004715,0.021635132299043295,-0.00477705787443828,0.007119369562332808,-0.03269477418587686,0.05541209546242805,-0.013035115041642478,-0.01005530493376356,,-0.0033065453992811877,-0.024170771364649724,0.019947546103554897,,,,,,,,,,,0.012041011548952426,-0.0038445946678253317,-0.006621752173324847,-0.017668454062270803,0.03625921439704456,-0.0025052106433218506,,0.0,0.017432589256239594,-0.019773268537812326,0.12472444941835505,0.0788606682136215,-0.01863595428847615,-0.14774760343683271,0.06896748138695519,-0.006461460884877744,,0.004393722121732347,0.6562528444611149,0.0014046706422680343,0.12301543070790998,0.09719177987476642,0.07596705620685922,-0.17266760710119702,0.1234111717571324,-0.005166910275437098,,-0.05683847613303758,0.024449389097865468,0.5623682770084012
TS-373_IMC78_UB_002.csv,0.030109859103241408,-0.005843465634180125,0.0018358049684881277,0.004614567140939074,0.011102886427959095,0.002407229070439271,-0.007322544616106141,-0.044616770206784284,0.0010417938298885742,0.008817663657974203,-0.0046654400182135815,0.1206542191473145,0.035353244036727904,-0.015233346609040459,0.11758639542966817,-0.0015943159235876124,0.013195802618160607,0.03248073778056627,-0.02291176293624058,0.04281800759201982,0.0005189375185920011,0.04080239763868611,0.01646120763452753,0.01692133928341695,0.06921542793761501,0.010456458034395832,-0.004708628135547954,0.0027382404623881597,-0.02988542802813568,-0.0010945875126784773,0.13799205816303137,0.013525906127447434,0.034577622730186386,0.2537814777825236,0.19322517681857673,-0.011413015332073149,-0.0010632593464303423,0.19291111544206108,-0.0557142882590997,0.14070109726874414,0.012250215028030425,0.06847433449900803,0.007516897749247021,0.0046689995986037925,0.2229768651428982,0.05426063461708497,0.016430032658105588,0.14144143914551488,-0.1244733942409785,0.05008088212044964,0.0016332061884428279,0.004353434350958195,0.010664242393575147,-0.029741302497952062,0.06178709407602843,0.009699525379568032,0.022315129483088753,0.017616152376654346,-0.0956032804511499,0.028569764532271398,-0.006681023608810094,0.013579865207034268,-0.0056810939526391315,-0.013244329916906253,0.010098250061448828,0.03153625736866261,0.06211993101018225,0.03707505485597601,-0.05229195323651331,-0.0016386724823020259,-0.0434904181748199,0.06796877092796343,0.0027134693220745767,-0.040166229677622345,0.035916370419562235,0.023974600772994792,0.03187274045563926,0.059043589192628275,-0.07358663189712653,-0.013397921913276633,0.05918949144305983,0.2479671483838987,0.04435750372352219,0.021825359319039242,0.1241744185048735,0.08758695764731939,-0.0015483058978826166,0.16176333327916567,0.45195699190032207,0.12904648377059705,0.06364998029766977,0.12343001422626236,0.0232157704213324,0.01368271638961624,0.17039743786505243,0.08202142451269154,0.0003178745454685249,0.16069183246398075,-0.2283396946755702,0.45052636118239914
TS-373_IMC27_B_001.csv,0.1266119950467407,0.04476929426874977,-0.0014950524417755074,0.015006675401846355,-0.021364952898677896,-0.0026566399667629706,0.04831430448468191,0.13692526983038297,-0.030308365820179903,0.09293287724866298,0.01252792534626072,0.21683589475856163,0.007814240013197813,-0.018353709163018588,0.012476470702953473,0.022150099376788936,-0.013853759469651901,0.020653353373161248,-0.11066001983682622,0.07683732783795601,-0.002471230277144282,0.02767720135270392,0.010278832508600304,0.043491627135248505,0.06423467906629363,0.026326286959819596,-0.006567201825996081,0.004692034588020652,0.03809330629458321,0.0020596354037131018,0.04017261621486575,0.03490640675147432,0.06651971651646513,0.4335788325887137,0.10504851804665596,-0.0018740718851979093,0.3427580324379033,-0.02521297255947106,-0.06295180681981435,0.1164552138127592,0.014888215530980324,0.11016975216343182,0.03216902295793481,0.03729716526585687,0.07871851919928687,0.10057372350778657,0.013452375659462844,-0.008188406597533043,-0.14717027526538312,0.13164286226595348,-0.004450017705282249,-0.0017543547558223423,0.0264766422096235,0.031444832354968054,0.023849880212402245,0.01210552947849744,0.031890270642334066,0.014902701611578048,-0.06801890671700456,0.10341709920769976,0.01284993504881895,-0.012126281414587155,-0.007562366986779542,-0.03377068222943566,0.007842813404423101,0.02978630205987216,0.23019862529813565,-0.010239732639120664,0.03583008486881501,0.009949274915515269,-0.01033281586606169,0.10222735274937013,0.005498746976471764,-0.09662542972223767,-0.014743299546022865,0.015483453263845705,-0.00948087363521764,0.21465632908302948,-0.14015378035372517,0.1084789050999908,0.05455303749071486,0.18413241522866988,0.08813439686326138,-0.012851028328390872,0.1194573693475992,0.01934183995710036,-0.0034937862488907084,0.2185274156531499,0.7562927382423097,0.08712940466235163,0.09315067636655591,0.10248220092574185,0.018933730249237658,0.016295558180456905,0.09281390136268404,0.11946894807386574,0.06344558643962923,0.28634548885866173,-0.21683813870154597,0.36250905229156616
TS-373_IMC71_B_002.csv,0.11432038866922833,0.05325428906612876,0.05256327511781887,0.05385476007378673,0.04314485587730832,-0.027289484218915368,-0.0029702527211441995,-0.024569296207990702,-0.09471325199081865,0.1349503110529612,0.04007698048967209,0.29107963547957305,0.07517556882450396,0.06870071130699061,0.14410263248769253,-0.0025984092235334746,0.011497699028917343,0.0665080085462998,-0.2485404559149701,0.3125460066958548,-0.0038541444514989132,0.03813318828563334,0.009105400669860961,0.07818269001412542,0.02101352205056179,0.013764867206711608,-0.0018293244796363732,-0.013502760547020489,-0.1482787534713813,0.051475776805872786,0.029933549447660527,0.04586005806164809,0.07471406010177307,0.36562611391123745,0.12283882325371595,-0.0019355423266560379,-0.00639798946562994,0.08774411591380483,-0.37122664577964726,0.15460512065372387,0.011184073432670817,0.027179246948174005,-0.0005506812989942504,0.08303878197373836,0.1337675550026899,-0.02098560212824608,-0.0026328476368225563,0.004948455713640878,-0.24342842433091758,0.09631418233089437,-0.03242451486692382,-0.012728359237105549,0.01336757875184316,0.047318580721446846,-0.016935388665155253,0.02466189998091188,-0.0009900842403813997,0.032451088189053436,-0.12287014548191925,0.03968256795750073,-0.003188299616115071,0.064866486845633,-0.0020325915847707278,-0.005606124464939931,-0.0020325915847707278,-0.0008070428807836393,0.0,-0.0011451803440064713,-0.04438905115998982,0.01400240547593978,-0.0236218170302131,0.023369500772919934,-0.011396536642276989,0.07760438175592929,0.014498246048208067,0.043015772498636,-0.0008070428807836393,0.0390512100656136,-0.1429659637702809,0.020782330678947608,0.3531145508004113,0.20154525135850382,0.09396200300748753,0.40522834498606886,0.3294609662750233,0.3002254527202978,-inf,0.5354418063356431,0.8878477075020903,0.581183079036263,0.05875027106574569,0.10826954587626654,0.06535240375245914,0.18371404279058165,0.08882162743891407,0.1382946985754624,0.018549222298282923,0.05579985476918189,-0.44228588869693863,0.39904430180008943
TS-373_IMC05_MGUS_001.csv,0.015335171728322184,0.05706332790471925,2.2306208720123927e-05,-0.06579008688865286,0.004771454885462986,0.017361813339154118,-0.008460744011684082,0.015920631673982756,0.013885024034172105,0.0661401911548759,0.011168223548442106,0.11630787641688663,0.08867521154662267,-0.08129555674052516,0.05143638322510207,0.03103704190744057,-0.019122232542893188,0.04121586886745219,0.02107486626208998,0.01780051573297671,-0.00115429101972736,0.06034165489191943,0.06188876859585682,-0.024886565745959856,0.005768777626940489,0.002616856317034879,0.024301637005720342,0.009028013515654928,0.020348671059030467,-0.01685739984260245,0.03952219857244595,0.1751410211484528,0.07823435199721807,0.51331796968059,0.07805299157461093,0.034788637353528884,0.9835251122912134,0.3682364023437887,0.07339855863174674,-0.024868268573301357,-0.007497077335523715,0.06117066949131204,0.04949696035961199,-0.07236402219978452,0.11988622846431077,-0.004640373206959625,-0.022563964455478345,0.055903641170058416,0.028216019623805693,0.044751447847904635,0.0035433484039957084,0.0775047276530082,0.0018885812157274306,0.014931687662845491,-0.013466133410486037,0.012109341402588162,-0.006632153924044033,0.01368054893265984,-0.019975884940611355,0.04564661981765508,-0.009027016792185519,-0.015679465239272307,0.024710784098197283,-0.046184572820183685,-0.023014268582253267,-0.006710347546427798,0.290995278747409,0.0872178420136197,-0.01639491299663356,-0.020039214456892898,0.01208203631717782,-0.0033877562782236932,0.00826153732383564,-0.08508214528895815,0.020603045695204953,0.03924648281565696,0.035826263556253596,0.038272402632356095,-0.012421079695207438,0.0026433572622274974,-0.008337852868826733,0.12585837351302204,0.06225492821019724,-0.056453063968543785,0.04108029374848528,-0.010741108930789174,-0.0011840963764347726,0.12498770305221567,0.26197663133821164,0.0013796614200533562,0.035782571814424964,0.17079509528392872,0.041741376234651136,-0.13163185514510756,0.10574273990990463,0.16240938910588004,0.8113832476248656,0.16890009643308765,0.059729868306011256,0.3463907370863417
TS-373_IMC68_B_001.csv,0.08878307131016137,0.016052410151961106,0.044842160147189204,-0.017463350834156607,0.08878018084276186,-0.007081437038067132,,,0.026992706008524613,0.013756456249366293,0.005472832567748257,0.27084887388099427,0.05696366034720595,-0.045485943071860435,0.053530644746207036,-0.006824880769829884,,,-0.06848118442717609,0.04205436453501481,0.06916954250392783,0.020496832045254636,0.018931047549999084,0.01626321647850889,0.056443796293004216,-0.0046693613064831664,,,-0.032934707446775756,0.049102384864444085,0.0016983144076173037,0.043459218553759914,0.10293071468551329,0.4521852302704331,0.12893311641416025,0.004959333746322879,,,-0.2256951047684741,0.043004403186053884,0.020500588061929684,0.11745297520613107,0.12387398277269092,0.03565299485838436,0.14705247699130114,-0.008081905472152855,,,-0.11629921282774905,0.081709311763319,-0.00670069134274507,-0.008009856523779665,-0.0038809463867804906,0.0024419521575072263,-0.007506454169897567,-0.0009157370929912603,,,-0.03519783133157446,0.07539317143640752,,,,,,,,,,,,,,,,,,,,,0.1071804027504947,0.2719542389682722,0.0890847312727819,-0.010006039440017541,0.17053459722511383,0.0,,,0.47712237284133335,0.13501454620532286,0.0569503053167389,0.12043093313000995,-0.009235360069496205,0.02587018927851425,0.15847267339439544,0.017243312935471173,,,-0.13922943412118866,0.216115385881976
TS-373_IMC65_B_002.csv,0.058320255052699936,-0.008802304056816534,0.024058174845353424,-0.039828096604499735,0.01007657421090193,0.018620964359111723,,0.014613165084719033,0.006121719393025899,0.045163493288869,0.05625669978494039,0.048638063777267065,0.06291622627945606,-0.06142727126859773,0.044178700613573686,-0.0022971692295993087,,0.023863331849427134,0.07228501194836942,-0.022500479700138624,0.03453109651368517,0.03919717009578982,0.1060483565441918,0.031134696790478766,-0.015548141978177894,0.030820982165290084,,0.004331621975516893,0.020308014624529296,-0.08346326158377512,0.04346239051044802,0.06785918214247429,0.16490916710852976,0.45453887313355723,0.1168986559542339,0.03533293439950833,,0.10844158473170733,0.09302747323440366,-0.15056892440052402,-0.0010309093634179953,-0.0028210636128283765,0.026354011475085377,-0.0009476477611621818,0.10302107853706055,-0.005249530644563801,,-0.08121732511241841,0.0281085034609197,-0.010661631195043922,-0.005368407093197692,-0.006656720132470114,0.011482490354817172,0.020465938010424126,-0.010724150785041221,0.009338577909020531,,0.018527299585814005,0.016646305299952976,0.010879400042118863,,,,,,,,,,,0.0013247712636685219,0.01617876347094661,0.034811313351206845,-0.04331439568497155,-0.048925806826731436,0.017771543077642945,,0.05939661313823487,0.011400804929337859,0.0017744202971676113,0.05674910666225032,0.1259260861749279,0.022715975918324357,-0.027430098400499713,0.01649200661363377,0.009515843599647678,,0.05880446124903778,0.13276886487421533,-0.019875481714158042,0.11605151599968312,0.12044541170218938,0.09187052514654369,-0.17284671602229953,0.13442197801168745,0.11285487736011325,,0.09578140244721074,0.05716914051720327,0.47424773153561894
TS-373_IMC02_MGUS_001.csv,-0.0008659018935173419,-0.00016751990456881474,-0.06922635354328364,-0.022845055517320016,0.01534790928253258,0.0057326059288198465,,,-0.007555095507130698,0.051518413530158694,0.00030694363104731825,0.010986022769290898,0.03744691462056777,-0.024762893479380377,-0.0067243689696923434,0.006554581381279638,,,0.047590314068242455,0.007583199494622953,-0.05306868652926615,0.0011981173166891426,0.032922427023828964,0.006121769017867659,0.011993045617596986,0.005950587597403238,,,0.038905068920454734,-0.038297831922022844,0.026397027494648406,0.05415803957151911,0.11324035252695656,0.3903938213429775,0.12141620210849459,-0.011597918660352318,,,0.1681061680755342,-0.10771454364481457,0.01576615491587182,0.061588853517493936,0.08050513405534573,0.045007231840082325,0.07690276610295325,-0.0027272663054134817,,,0.029663504052168166,-0.05275588859858413,0.005026105243793802,0.019151681535233108,0.004905028460865678,0.022623100694349297,-0.009033849346231887,-0.012838982473457801,,,-0.00278965251194501,-0.0009974216409414846,,,,,,,,,,,,,,,,,,,,,0.04075262495181504,0.06111317518793061,0.09344436383066299,-0.055024836610667725,0.07789148095923176,-0.006982744622435109,,,0.41412136545836653,-0.09271634797095124,0.05231517439558672,0.05882061715162112,0.10203440456988082,-0.18395362465946893,0.12164689716192606,-0.010207287570527954,,,0.005076535941685961,0.5281093963102671
TS-373_IMC01_UB_002.csv,0.02083022147672367,0.057176148375265134,-0.010769785145853191,-0.07392583443320837,-0.030393863798256503,0.01592697398872439,,-0.0030444836528860887,-0.006157811879168854,0.0969640227409134,0.01756956275078391,0.1382485416357028,0.031622659470211076,-0.09960694561866001,0.013054927609125676,0.008985818206494982,,0.06991956197555402,0.05262920829229539,0.014222529970082479,0.022370648580221572,0.06733993341035412,0.14344183237587524,-0.012862496728754629,0.03953656466088434,0.009291153041124083,,0.10735375794010878,-0.03366727489005315,-0.06940888849224235,0.0611636148106554,0.11419932788239114,0.17091660921339835,0.5002895278105816,0.11930284576903065,-0.004374350020905639,,0.20634771783459002,0.0637822131706236,0.13544084055434777,0.0059106452310461145,0.09302771565703981,0.050113002174050986,-0.031321652549094366,0.22773356682074794,0.0012498204167021676,,0.11661515920210029,-0.023211504620364944,0.09473021861627012,0.013820276706048613,0.007321903003193867,0.04343442993113119,-0.01105849937446833,-0.011674169109073203,-0.005007710104811096,,0.026621114997705808,-0.012497419116217453,-0.009980831663033877,,,,,,,,,,,-0.0068556401702529884,-0.012717335357285215,0.021185838839336963,-0.10372993872947447,0.015652076724236293,0.013497669489951708,,0.3514311869649758,-0.03260238477407131,-0.022256856553434966,0.09851717180342413,0.1203108413968296,0.15843214956247775,-0.042541825508101413,0.09604525210498914,-0.0035693889138628874,,0.25512206205902466,0.3404630350661031,0.10978367788579468,0.039443897783027065,0.08619407661008688,0.08397730778626851,-0.14133697139113774,0.08587713047687275,-0.0038476209172735552,,0.2748768454776127,-0.04109109611767976,0.4086051864849292
TS-373_IMC62_B_001.csv,0.09957396049843865,0.057483340476187424,0.013615679988798712,-0.1271784415428883,0.02780662006655402,0.018870697872759485,,-0.02480313646252136,0.07605209174918255,0.03457136543887477,0.07289680552576147,0.4183268232851737,0.02032802365205961,-0.1721519618068315,0.07777801611652294,-0.006408529099927048,,0.0026936439571778113,0.09338980627379348,0.02250193912943549,0.01185059674130916,0.0882503663447026,0.05106069833664098,0.015028249797356267,0.055303522697043236,-0.0002166737738044997,,-0.019718495808890922,0.03374619814618002,-0.0016597569361915469,0.11904405320075122,0.08853934161393612,0.10665403150030825,0.8208712313878227,0.12777027169397828,0.04427988859467793,,0.1624255255455027,0.13554506975710923,0.15955606451097223,0.020163699718578464,0.04171547988335409,0.011243211451638526,-0.0950578791725935,0.1368539409375012,0.015571322399865938,,0.0016727880702187632,0.030282180686030963,0.07456363175854842,0.014214257003892509,0.03510990866260844,-0.0015809796195320634,0.009726787431437628,0.04661645173719249,0.006216606756411697,,0.018292844528995645,0.008130043029853958,0.08904744533330933,,,,,,,,,,,-0.02311300059437187,0.032013652435884415,-0.01672380458630199,-0.06601295249354959,-0.0063842937393843195,0.019271751205318752,,0.06359686037805529,-0.02303609149709587,0.10865541613325203,0.11606612320023121,0.13675352937873125,0.03071326953612582,-0.20673990078840354,0.07094163483110336,0.028606718684240976,,-0.003291386645192102,0.5506179655374343,0.07175727902088251,0.10225095072507846,0.1724421200671942,0.011250622737446555,-0.16988331013407865,0.12682996038593494,0.08886914216430829,,0.056945841428199404,0.025546089683368276,0.4708272112756042
TS-373_IMC15_B_002.csv,0.060760180640124895,0.07102830770133184,0.0026199144907859953,0.013665304649608127,0.015264326531062617,0.01511511812266306,-0.0030222814212931526,-0.004437977895702472,0.008669638575749665,0.06757950591619233,-0.0030892013109874873,0.09752512225472179,0.007343926957210319,-0.0060420609396310615,0.04374062322733378,-0.02991675883969791,-0.002320555016294826,-0.1357194983806432,0.0061157256494014005,0.011571443001137889,0.0006320370747295071,0.0038748636050103457,0.008628709576447872,0.018487933748826513,0.0313394023127967,-0.010212379271521677,-0.0019476542774687674,-0.03302599714005028,0.007060230478853005,-0.01835194212718573,0.06030475028995531,0.0887114228548721,0.012913418471145759,0.40045557674148835,0.1638529326468823,0.07003843510915715,0.003431035577966209,0.46378113350146627,0.042427749015198385,0.05060437187033849,-0.004565137255930614,0.07094355543155396,0.05827524540373769,0.004368461584306983,0.2546407316029332,0.03990544973205885,0.011063568757817988,0.17507728236434142,-0.045660133653690295,0.06813631094081857,0.0007270919433054617,-0.027970235691642815,-0.012126028441957907,0.008477831410657213,0.012961954686622557,0.0226712905313375,0.07341907490042851,0.00913097445643031,-0.014590450286404344,-0.0005328630830243361,-0.0029616466419935318,-0.002320555016294826,-0.0012192562994186318,-0.00900242444596744,0.004932700774928302,0.06785715668862966,0.0,0.07581984261244128,-0.017444973244174215,-0.002743474857844861,-0.005535152848739278,-0.1143710273339907,-0.03598799968843258,-0.07008357706642591,0.03592259049072107,0.018472370853922167,0.04418858009421883,0.3208543429511828,-0.06438212837149367,0.01731336431601713,0.014023427651584963,0.05344269492939169,0.044498017377427396,-0.038689753708914316,0.0422256837794692,0.06386442340573112,-0.03146531781446935,0.21711769102569572,0.4803076866773518,-0.009137360244554974,0.0967680704470982,0.10173690366453304,0.014426993060071109,-0.03773993464253489,0.21900412467153038,0.04518976467203522,0.005407630011998063,0.3441119614579229,-0.039007354477133355,0.4257883701400442
TS-373_IMC20_B_002.csv,0.01118566274340526,0.013377783115522719,0.002234732512567604,-0.010328040477979306,-0.004625026698179917,-0.0033669070506409052,,0.06984764527651904,0.026910341422656768,0.07085059523839024,0.012622930881696953,0.016208442758424795,0.008336734445858526,-0.00445793513234914,-0.0038321788369106474,-0.0020852047843138515,,0.12189360847004188,-0.0017114034374292571,0.011787886070603864,0.0029215624876831802,0.004870563755607877,0.049470980672484025,0.027769749185507554,0.034652756154222794,0.02305030039273521,,0.14436716797162505,-0.036869011599521724,0.12284159425183747,0.0488003654366586,-0.004871054995183554,0.021665506248440384,0.2581574075195963,0.14250121328349358,0.003087638075687975,,0.18358602894062803,-0.09862467028616095,0.12101344558514979,-0.006946763431718388,-0.00400441028470645,0.06665609338962798,0.09208949995420611,0.3896924916310577,0.0038705401530853487,,0.28185671371713206,-0.27745422517963947,0.05211918058927848,-0.003809802869108749,-0.0030876380756879756,0.021489153077247827,0.012638687748961165,0.027073340233108565,-0.0007285503157865602,,0.007079464158723321,-0.013566995934794872,-0.012527237968921225,,,,,,,,,,,-0.0047543998495136386,-0.0013240354130144673,-0.013515098973209048,-0.0566417840625882,0.010416769485434166,0.010556418508221591,,0.9458070353389001,-0.2917608541186775,0.1095498011576834,0.04774907936787686,0.06595290971102391,0.10474633091384443,0.0657457033544944,0.11053538696013632,-0.0010320530240629394,,0.5127513450450967,0.6134748580645293,0.25111733182369056,0.01829824680517216,0.015018188948419092,0.017724214838915713,-0.015864490208846106,0.11948524250157276,-0.012514105313353553,,0.1703876650756768,-0.1082259743024013,0.32134424123033317
TS-373_IMC57_B_001.csv,0.02974541023851721,0.016444723399559054,-0.0011396053037368906,-0.0530354193181651,0.000850761402118121,-0.0014430392845298829,-0.00937337689267143,-0.013205715115531445,0.001065083024137637,0.05505218326034074,0.008346351689721995,0.022248669775882964,0.010206143069871002,-0.09652444439071257,0.07819618606199825,0.01969545518387913,0.020891477633782744,0.008379237376660957,-0.004803106541504351,0.07445595578414205,0.0011845665577972543,0.028357690792485554,0.023731065657699838,0.026676488989373633,-0.003017472448402446,0.040417566147272696,-0.013205715115531447,-0.015089934175770293,-0.021453882781704823,0.007701716820812619,0.11351533447688036,0.09710001547539299,0.11441651848451333,0.8127605022888982,0.27559670571681727,0.10209783509125987,0.5839780109832771,0.3418061519704846,0.07195553720470588,0.29536442962649884,-0.007029312793840253,0.0629970912201775,0.028369697773973874,-0.12544494872747505,0.46718763456594525,0.12007221636645941,0.02158044475171028,-0.0001834523978664132,-0.04205419048382048,0.10167256491081553,-4.606915436881407e-05,0.017455104308258383,-0.0016588389353034256,0.014185255844985692,0.17546629559334756,0.04297605593698683,0.013704848274547808,0.01645780650273437,0.026726559539039563,0.07145605015601252,-0.010082446650457452,0.00981506904312872,-0.011353347570859157,-0.051091955533207827,0.04380885737931766,0.011979106704984355,0.04305280680915617,0.028204072696138765,-0.033725017884877154,0.0063026831365021845,-0.012290753393104264,0.007845035275989908,-0.01378156215582832,-0.07576687327630191,0.0014584545230549733,0.034614830748560824,0.03849240356044079,0.04163437566323698,-0.030087273071285274,0.01244331116009044,0.09357767568385271,0.02884727419785097,0.050770750121234484,-0.330903499085215,0.15159045368353732,0.03468902707976949,-0.0028519720698469294,0.15104920967058585,0.8085274656419698,0.17135788066953614,0.05989240639411781,0.06995021181459904,0.009772374188110063,-0.12780598624198666,0.16487793731285508,0.08089941134566198,0.06602795369016216,0.10312952554626255,-0.0358960459622813,0.4008369146500652
TS-373_IMC93_B_002.csv,0.139966986956155,0.039642326183963836,0.025983733786051594,-0.003834067680645768,-0.002251774755480539,-0.0033597677793147165,-0.03476562091237298,-0.005695718893334909,-0.03641609289238357,0.033249303016801436,0.042543790698492144,0.16056103795925525,0.05928439249494455,-0.05514031401224636,0.1022120592985217,-0.0018894140524520894,0.002560409456698875,-0.004873514398193674,0.0027841007565406342,0.025253140588622273,0.008903932942884447,0.08912977451750799,0.10204635209581482,0.04705428897949456,0.014609902765579835,-0.004024230060166828,0.0033084469978000887,-0.004844099752750676,-0.0417185721318875,0.0015426394249193594,0.15235075750381225,0.052385207280552556,0.1317018538376786,0.41304360354538183,0.1781682000964912,0.010681360599531764,0.3461530407458077,0.2463600647345703,-0.10756959392458772,0.11924507454706616,0.0076788905579550076,0.06468463630442184,0.0100613748377999,0.07295816996359747,0.21028589931690467,-0.005067292218877032,0.001109889212727337,0.0728920321369302,-0.08855137823456502,0.016734302859599735,-0.004301181381403407,-0.005987950574289881,0.10363624670110978,0.01588704779838389,0.02427775650593564,0.02768930733375545,0.02940241252643626,0.015462744182588707,0.0038950535101563983,0.009425764165053961,-0.028790109299737014,0.03393209174953755,-0.0006104285426540781,-0.028382551251248028,-0.006467089793410337,0.02451175243136618,0.07465537960479167,0.021023598702197572,-0.06112719223214873,0.024702688735194052,-0.00885048769154151,-0.010368041473487888,-0.009535559561189363,-0.03750276838458633,0.01316709628792327,0.0173922373253542,0.031212966606801083,0.14032596059785724,-0.10867324158788033,0.014539779453381889,0.23912447880040086,0.17525424314539492,0.11681694444184054,-0.054164788697593155,0.15742851072697508,0.25253820917294717,0.695500967828837,1.836866984554097,0.760823526840515,0.07547623555337234,0.14678427791794268,0.1053979356338829,0.04293657761187661,0.027360042476859994,0.16602009724189354,0.06128566450253081,0.20984397064346727,0.4042287676227688,-0.17273791773492195,0.6286485742489042
