,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,5_0,5_1,5_2,5_3,5_4,5_5,5_6,5_7,5_8,6_0,6_1,6_2,6_3,6_4,6_5,6_6,6_7,6_8,7_0,7_1,7_2,7_3,7_4,7_5,7_6,7_7,7_8,8_0,8_1,8_2,8_3,8_4,8_5,8_6,8_7,8_8
zscore_TS-373_IMC53_B_001.csv,100.98573475566101,28.655982176685185,11.73762213909341,-0.6205994453123297,21.333406896052274,16.508310930319425,20.603315649854185,18.627649954607534,,-17.7180579780349,37.732295367176874,1.331180584875109,1.326006824670348,8.006002961282324,1.0826852743074118,-3.960403883764134,11.323517614015026,,-2.7918742545313213,1.0504762176734515,3.033803105581257,-0.4624496179291394,0.9652166589421021,1.4118545723031581,-1.8782680144393478,2.0065003365474188,,-5.106912958624273,4.471571101489941,-0.39770570533349964,8.306452942973142,0.016568503874663045,3.4171092851908926,-6.9325837175845155,4.645105301483523,,-26.332124431842885,26.21082474765896,-0.18166748654766293,5.31327225910704,87.06555711229258,18.02443486440656,-12.304178148008543,20.941465325802127,,-7.613909362771513,6.747868447325759,1.466527106597749,3.2492591334359107,7.232122014898489,2.313394426508231,-9.348532067210833,1.2595173913563094,,-30.659595450969533,26.31250709277175,11.632667262088997,-52.72766862948713,-5.330252269304904,-53.7823390541593,104.96086430140228,7.38957680932681,,-14.934944557189821,9.919125228797546,1.8725786824342618,0.31188238095800097,12.025219500739922,1.8709783019214599,-4.255584247721434,28.746458517741914,,,,,,,,,,
pvalue_TS-373_IMC53_B_001.csv,0.0,1.3502527693805793e-180,8.175275982813279e-32,0.5348632047262267,5.56066992457452e-101,3.1970680558558964e-61,2.562812970997467e-94,1.917612457054573e-77,,3.0423526251295865e-70,0.0,0.1831295981811092,0.18483743682662512,1.1849687434818013e-15,0.27894814242333044,7.48231052682484e-05,1.0036230901512275e-29,,0.005240371662606378,0.29349921961462766,0.002414919838170065,0.6437589243435524,0.3344363046375931,0.1579927860242698,0.06034450986738191,0.04480289288630806,,3.2746449528848835e-07,7.764703494016312e-06,0.690847131368931,9.860530735608154e-17,0.9867808513753747,0.0006328986794312743,4.132228507558181e-12,3.399030369934766e-06,,8.224459889909488e-153,2.0002414537042203e-151,0.8558436833086721,1.076739799428444e-07,0.0,1.2528565691664538e-72,8.600741391414525e-35,2.2444916944754486e-97,,2.6592731504631678e-14,1.5003288036622554e-11,0.14250474207673305,0.0011570602146971963,4.755046722039295e-13,0.020700963246092444,8.887255423615716e-21,0.20784351254462496,,1.9686233942893712e-206,1.3793942675299805e-152,2.8117224886196715e-31,0.0,9.80764345164061e-08,0.0,0.0,1.472968598137024e-13,,1.9523641407077961e-50,3.4375562713088024e-23,0.061126587332995155,0.7551299130761171,2.6189119502902297e-33,0.06134808858748774,2.0850383371013722e-05,1.0029551146271258e-181,,,,,,,,,,
zscore_TS-373_IMC24_B_002.csv,82.05096009731628,26.48814430426568,0.2185706035518485,-8.778351747938062,14.99270384596338,-13.126420970169962,21.994214184018873,2.289300105999203,,-2.5921322942889646,61.7406303621052,8.541349320406523,5.733768993784891,6.795290805214883,0.09232654299078702,-22.810656434882343,-0.8114719551574423,,5.943250168416253,25.752632934148494,112.57260653142778,12.855195791905293,9.063827582376662,0.4496366136054863,-1.4804629443798112,12.560132917189101,,14.661395593567516,14.593948205576336,0.9134645278376587,88.34173850934519,-2.8744564457107264,5.813591492275591,-1.1652976769006438,-7.166025487146002,,31.56243728873932,19.230759323428178,9.583161806658469,4.6132958243024325,102.35931526054375,-1.8816378281814072,14.378700131957446,19.62461385023293,,27.533447696000476,36.53794669055639,23.679026196008056,31.165757291996915,15.511967282019937,96.29511861117543,-2.1061339535900827,23.983556642146134,,17.205526401658187,-13.53333480407959,-4.347936878647045,-3.2902444442647254,-2.1445753211640444,-8.054393241968405,24.434554737782705,18.887517705391335,,16.75841322084502,18.165837536403963,6.315701871196348,5.106927707459603,11.680564025998757,2.4849385696193886,-1.2096766052209245,94.89442479560522,,,,,,,,,,
pvalue_TS-373_IMC24_B_002.csv,0.0,1.3275048828038692e-154,0.8269845540786305,1.6588776427435943e-18,8.194802125329412e-51,2.3238252079658334e-39,3.2715005302580796e-107,0.022061921556883243,,0.009538308471266422,0.0,1.3266350574289722e-17,9.822308897616948e-09,1.0809426311356385e-11,0.9264386001744811,3.5942318911191116e-115,0.4170946919170081,,2.7942548951361344e-09,3.011811211878705e-146,0.0,8.042197708029149e-38,1.259514334002291e-19,0.6529724831806285,0.138749742737675,3.4974473849761174e-36,,1.1390739932737639e-48,3.0690950152897456e-48,0.3609982814629763,0.0,0.004047235868564174,6.114652696332264e-09,0.24389851914537808,7.720640602905569e-13,,1.210539437957488e-218,2.0461033652326814e-82,9.411861659864554e-22,3.9633358107459225e-06,0.0,0.059885206416040164,7.040446774501328e-47,9.529838387994512e-86,,6.985466919097992e-167,2.7709289104242704e-292,5.931363289365354e-124,3.102700269610317e-213,2.8792037756347926e-54,0.0,0.03519271821928234,4.128529943913332e-127,,2.413733696583477e-66,9.940962342383401e-42,1.374241396151213e-05,0.0010010038223969644,0.03198681722875326,7.987403660969306e-16,7.345163319156026e-132,1.4448180492114745e-79,,4.915692871889672e-63,9.622733330114573e-74,2.6893806725072615e-10,3.2743894711872667e-07,1.6022878271673578e-31,0.012957379214280565,0.22640301031295262,0.0,,,,,,,,,,
zscore_TS-373_IMC47_B_001.csv,94.01237049906202,6.205861837516152,26.345684781224985,7.384954748204285,7.137485858005558,-0.11796520809519333,15.897678773149927,17.360368539454132,-72.05413282429863,-6.13473168616356,75.19056436480088,21.75710001448663,15.596083445172306,8.157405489597668,14.023145841158726,-0.11046009172361246,9.704120806419796,0.16258838905075093,-9.532333846274836,11.957161210164589,69.30610867314599,8.206901965347162,-0.2788097953887162,13.144617450330793,-4.026943104705631,16.034225696487262,1.1598486127276124,0.04661503510035917,0.4718854695713457,3.2820130405343284,10.687943423893637,3.90851064037469,9.906891741738866,-4.294158042201245,1.5669259141373224,1.2485547200218696,7.871686148452332,30.492585731547326,23.737586415739507,20.61958333774645,98.0172074224913,31.2595730775464,-9.010665306609075,29.815958759767483,39.73908118237281,-11.203591855876466,12.201462981760834,18.728678855155078,8.440537496780381,9.961792799065105,69.38420241131797,-8.19413728758271,12.976961096183206,0.20378365434395826,9.210805594190267,3.918694336357933,7.762956137210735,20.772585261690132,-19.0336890341405,-1.57356223367751,128.07409057811452,-1.706273960108086,-62.0950417077978,-3.4627788847499157,6.857426707610836,12.695693673502184,1.3384142917303785,2.361600252972014,-0.9409009409176156,0.07570347014723165,11.601545313418107,1.3837409611697733,-5.3967309605713965,1.0754884119721393,1.4225225843360825,1.2480990378747725,-1.0328142959872915,-0.4402329989028615,-4.969201305177812,2.693466880212855,4.659071607358311
pvalue_TS-373_IMC47_B_001.csv,0.0,5.439795432977089e-10,5.751349433785416e-153,1.5250524749781218e-13,9.505339743254735e-13,0.9060952252701912,6.57564289501549e-57,1.6466304797572103e-67,0.0,8.530304219465308e-10,0.0,5.9174243950890344e-105,7.739907569243087e-55,3.42297716647754e-16,1.1251447900668808e-44,0.9120444983293513,2.895618782757286e-22,0.8708425295374953,1.5378632880455927e-21,5.9563521338012136e-33,0.0,2.269687392572399e-16,0.7803907968006162,1.8272730745367015e-39,5.650669877082312e-05,7.369642361523945e-58,0.24611044774913315,0.9628200487799274,0.6370085400939768,0.0010306883839089045,1.1591269743271235e-26,9.286685793203496e-05,3.885461050843017e-23,1.7535753104073397e-05,0.11713200962333924,0.21182798247382717,3.4989303690772794e-15,3.267807042834728e-204,1.4761378817792977e-124,1.8312874834003716e-94,0.0,1.654696514845418e-214,2.0481018194608669e-19,2.426470896430177e-195,0.0,3.9153026129045406e-29,3.0528900966857477e-34,2.8899904808283984e-78,3.158816972140419e-17,2.2398660429929993e-23,0.0,2.5239685540503086e-16,1.6531035514469222e-38,0.838522566757053,3.2368640704069436e-20,8.902993172922821e-05,8.297231457535142e-15,7.662130107708233e-96,8.970936258451746e-81,0.1155886900945411,0.0,0.08795708398665068,0.0,0.000534627547710353,7.01119743714882e-12,6.247394503184241e-37,0.1807614226028348,0.018196251242991887,0.3467556254035822,0.9396550151404715,4.047036715847887e-31,0.16643778644475582,6.786603436483e-08,0.282156117558078,0.15487460000021352,0.2119947905946049,0.30169081222455574,0.6597683619121306,6.722924617307173e-07,0.007071317061224623,3.1763870174465274e-06
zscore_TS-373_IMC83_B_002.csv,62.61541180114299,8.227913166490774,12.784099904433196,-8.169498293610514,16.16596193322604,-15.281952453990451,9.979154068976987,-1.4686042827879953,2.253802473586142,10.6118497812463,56.44457339344923,8.300621906670013,-3.224485249183269,0.8984319581974186,-1.1751876359749214,-0.323978847467019,4.098668674417232,0.2822829168160357,1.3779675520140053,3.829799332801049,26.294711140577164,-1.4592636847980573,5.0741824724903335,-1.1304166346531965,-0.03288921821944774,6.359922419916557,1.7237192645156947,1.3559433776516439,8.92173959024947,8.877338464714313,132.5367169643848,1.1387921579601394,5.923516392731305,14.945452892207824,-3.9553266522382367,48.84832192040905,32.19060478452619,14.538631528643977,24.75101405007945,-14.790834921411763,86.76694908782498,-3.3603284210146733,4.745217401293847,16.487224565257414,8.700415682236878,-1.7659456740544763,49.36873097562724,35.77625407663588,5.3301068507517835,15.944133318306719,83.9262103154822,15.534990679489654,21.355602384143918,46.22116541174638,12.110351636087003,-0.6584654705012145,11.844938405216752,-4.601957910572709,0.07297471930856762,-4.836378583755501,8.390896179454636,1.1633511987371665,1.1243930435456475,11.62202960857244,16.451482315349747,19.605123143859558,-10.601130565558087,15.622449810804566,2.68907169112989,-0.8912539274087562,103.97135479369146,13.105089461744445,3.854972826298662,0.08456507993775417,1.3809991165112065,-1.6662898925375929,-0.29231005158270706,-1.1734152963238103,1.0603159154606139,2.4542519103873763,5.860316269017258
pvalue_TS-373_IMC83_B_002.csv,0.0,1.9050309505703193e-16,2.0117839826049436e-37,3.0967456703622737e-16,8.765890218766032e-59,1.0087263213834282e-52,1.8806323985178712e-23,0.14194015254753173,0.024208597138388428,2.62499976709752e-26,0.0,1.0356780493996913e-16,0.0012619935787621247,0.36895530503268326,0.23991965565572382,0.7459540485575136,4.155333625230936e-05,0.7777265835680425,0.1682133065824467,0.00012824779649577478,2.204315112883438e-152,0.14449254649879076,3.8916547965087695e-07,0.2583007080011236,0.9737629307603297,2.01855673786332e-10,0.0847585355389989,0.17511718445714908,4.590205035297384e-19,6.84791826710735e-19,0.0,0.2547898534163673,3.151292999869746e-09,1.667536204457562e-50,7.64301502468554e-05,0.0,2.388986487763662e-227,6.895741799701521e-48,3.023320539446796e-135,1.6785858787890466e-49,0.0,0.0007784986933611835,2.082825135829627e-06,4.532986624892106e-61,3.306706683911255e-18,0.07740496349519092,0.0,2.585173599202904e-280,9.815499967418624e-08,3.129516905782622e-57,0.0,2.0110148390952493e-54,3.458834003488523e-101,0.0,9.309420791405032e-34,0.5102390777404382,2.2858623980241658e-32,4.185377952397287e-06,0.9418262349298363,1.3222597670364742e-06,4.8245024611138416e-17,0.24468704086686632,0.26084632188452317,3.184791448784508e-31,8.184051172930645e-61,1.3981345436809855e-85,2.9439949167261164e-26,5.120000593420719e-55,0.007165102941989473,0.3727929594665873,0.0,3.0789895934888725e-39,0.00011574248442994041,0.9326071617601907,0.16727923230677844,0.09565568890952797,0.7700495742182094,0.24062930610209998,0.28900090104427556,0.014117804279689845,4.61986436189242e-09
zscore_TS-373_IMC16-1_MGUS_002.csv,3.934005304996302,-0.046601007578136434,-3.263574334360473,2.5817124767664867,9.725232477618023,-4.346318975666775,3.137566959203067,-2.0601010041758827,2.488587120882134,8.706791077249537,20.19634346099851,0.9927280479070091,4.985002899238511,6.50763398131573,-0.24055421068836,-0.6835693663854766,1.668540834618483,12.683324513765927,10.380684780715265,24.960818622143957,130.01602029512293,13.96350402070568,33.07277503953855,-12.035794364222287,-0.11496296422878177,4.008087657855767,34.73980464596077,3.0517697027572113,3.27906246098383,-9.019632616879496,41.83486229528117,7.597057657100032,11.975002508516617,0.5905151419221807,-4.224270488626101,4.137971743399658,6.640907555684982,2.80070592480528,-2.9456123735323954,15.981358973898832,49.3874985050241,0.47202260412676267,0.5459054250147016,11.110718900117579,25.087974292278208,24.096518834077003,32.34444747349828,-17.1440528458202,36.3032667605395,28.676464609463753,102.97585206983884,-0.09985753819690463,20.266630126119473,19.140753036846217,8.847804041887253,-0.7056971049750391,-0.0737905787629058,0.4639087355932196,0.245732313924805,-0.22860932082110244,6.0314453768009315,3.009512274919883,-0.5456240717798545,-0.6662927531962877,48.6283019107754,-15.708662122940826,-2.8070233573598324,24.628880498747385,-1.7187990865668006,0.015927749724269556,128.7825727910658,43.97880709313281,0.8896856520225852,-0.37167584771320383,-3.662006756081039,2.316275707786668,0.41674008470829305,-1.7092017508937574,-0.6174249085234014,-0.8847289824508909,14.55548569601799
pvalue_TS-373_IMC16-1_MGUS_002.csv,8.354193796904571e-05,0.9628312289733282,0.001100163196677119,0.009831145279736076,2.3536713497420967e-22,1.3844120480777339e-05,0.0017035635817765457,0.03938888590990971,0.012825181022167563,3.1259852019157362e-18,1.0542019848423402e-90,0.32084250250658153,6.196088380857352e-07,7.634365278205121e-11,0.8099006426564557,0.49424713410309007,0.09520841278326257,7.3161634358763915e-37,3.035896930577262e-25,1.6294251212500716e-137,0.0,2.603141043612478e-44,7.321271124123274e-240,2.3040552440014704e-33,0.9084744776204022,6.121240144266342e-05,1.9757473846812973e-264,0.0022749657020547896,0.0010415258055227205,1.8872112040372276e-19,0.0,3.0293958669955084e-14,4.804230785873591e-33,0.5548453372570343,2.39716002687169e-05,3.503895097327398e-05,3.117575334527532e-11,0.0050990962718903375,0.00322316044447228,1.723472032728671e-57,0.0,0.6369106543480682,0.5851309490536574,1.1126015121486275e-28,6.728406718042402e-139,2.718848183704221e-128,1.6605648121639654e-229,6.962409562523576e-66,1.4368620764161267e-288,7.500803324948858e-181,0.0,0.9204574274025068,2.5342761903227873e-91,1.1558741860107753e-81,8.92582011889981e-19,0.48037652171836964,0.9411770236464222,0.6427131338881331,0.8058894561203284,0.8191725794382845,1.624996528317775e-09,0.002616675050302868,0.5853243740860969,0.5052239966904104,0.0,1.3193397207490497e-55,0.0050001615994350245,6.19766245125687e-134,0.08565096192512538,0.9872920317298248,0.0,0.0,0.3736347003414954,0.7101342095320076,0.0002502472583724759,0.02054321982065166,0.6768685312612684,0.08741358466426165,0.5369544967730999,0.3763028202638671,5.390173822585344e-48
zscore_TS-373_IMC66_B_002.csv,132.4015479962665,21.553266581369193,25.456185104812008,24.635090298700348,23.91782386715606,18.646447819135165,-18.456343476015306,6.735280785870299,0.10962507982702095,-8.529659415550208,100.53074448418754,31.845558906978418,-36.63373547390165,11.9850823827434,8.089452792746156,-46.97703584662864,14.846618071387937,0.7650777184991832,-4.6675417696497155,9.014884129411843,71.90493370544596,-0.32211781090651714,10.38536547604438,11.728690600827871,-21.340567650487134,9.5661442559114,1.0185023018017731,0.9106552328491903,-9.947146050297656,-0.68303573139007,7.586325875711517,1.2400998567408554,15.616969596053353,-14.715267072172333,-10.543932514206581,-0.3449709772203715,17.480221428931145,36.42311967206994,44.91631128340351,31.69077790520479,117.95954409389728,33.743915997308456,-44.81714588665589,36.60288061513295,0.03647825525383478,-6.989072097926126,9.952098696873533,17.976027299922386,18.71314040274073,12.013439461117065,82.36604220246993,-25.50014529197127,18.644774440698747,-1.2662279942148387,32.4668639407444,-94.34220056317058,-6.878502121834867,-83.5255184282612,-23.455121529433722,-9.107815427796073,196.0504644972475,-18.32454926216664,-79.1071181934423,-6.887704645708275,26.535996023942236,27.159707632091536,-36.07184794490369,17.32106066064783,28.895150809542898,3.0579762337595287,113.25977565293715,0.8717089899831592,-1.2295316679999737,2.6219833238971857,7.136647190430565,-0.3265798011874975,-1.193975358516088,-1.0724850069540608,-3.8433283465271897,1.933805742118087,17.262773048769812
